"TPTdataset","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","subclass","superorder","suborder","infraorder","hyporder","superfamily","subfamily","tribe","subtribe","canonicalName"
"MITE","842",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides elaeniae Cerny, 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"elaeniae",NA,NA,NA,"Cerny, 1974",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides elaeniae"
"MITE","843",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides furnarius Cerny, 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"furnarius",NA,NA,NA,"Cerny, 1974",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides furnarius"
"MITE","844",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides geospizae Mironov & Perez, 2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"geospizae",NA,NA,NA,"Mironov & Perez, 2002",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides geospizae"
"MITE","845",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides johnstoni (Spory, 1965)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"johnstoni",NA,NA,NA,"(Spory, 1965)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides johnstoni"
"MITE","846",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides koki Cerny, 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"koki",NA,NA,NA,"Cerny, 1974",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides koki"
"MITE","847",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides lukoschusi Cerny, 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"lukoschusi",NA,NA,NA,"Cerny, 1974",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides lukoschusi"
"MITE","848",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides megnini (Oudemans, 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"megnini",NA,NA,NA,"(Oudemans, 1937)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides megnini"
"MITE","849",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides piprae (Berla, 1959)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"piprae",NA,NA,NA,"(Berla, 1959)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides piprae"
"MITE","850",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides pyrrhulinus Mironov, 1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"pyrrhulinus",NA,NA,NA,"Mironov, 1967",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides pyrrhulinus"
"MITE","851",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides serini Mironov, Literak & Sychra, 2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"serini",NA,NA,NA,"Mironov, Literak & Sychra, 2018",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides serini"
"MITE","852",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides surinamensis (Cerny, 1974)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"surinamensis",NA,NA,NA,"(Cerny, 1974)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides surinamensis"
"MITE","853",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides travei Shereef & Rakha, 1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"travei",NA,NA,NA,"Shereef & Rakha, 1981",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides travei"
"MITE","854",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides turdinus Cerny, 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"turdinus",NA,NA,NA,"Cerny, 1974",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides turdinus"
"MITE","855",NA,NA,NA,NA,NA,NA,NA,"Mesalgoides tyrrelli (Haller, 1882)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalgoides",NA,"tyrrelli",NA,NA,NA,"(Haller, 1882)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Mesalgoides tyrrelli"
"MITE","857",NA,NA,NA,NA,NA,NA,NA,"Pandalura cirrata (Mueller, 1860)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Pandalura",NA,"cirrata",NA,NA,NA,"(Mueller, 1860)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Pandalura cirrata"
"MITE","858",NA,NA,NA,NA,NA,NA,NA,"Pandalura oconnori Mironov, 2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Pandalura",NA,"oconnori",NA,NA,NA,"Mironov, 2011",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Pandalura oconnori"
"MITE","859",NA,NA,NA,NA,NA,NA,NA,"Pandalura podargi Mironov, 2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Pandalura",NA,"podargi",NA,NA,NA,"Mironov, 2011",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Pandalura podargi"
"MITE","860",NA,NA,NA,NA,NA,NA,NA,"Pandalura strigisoti (Buchholz, 1869)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Pandalura",NA,"strigisoti",NA,NA,NA,"(Buchholz, 1869)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Pandalura strigisoti"
"MITE","862",NA,NA,NA,NA,NA,NA,NA,"Picalgoides capitontis Cerny, 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Picalgoides",NA,"capitontis",NA,NA,NA,"Cerny, 1974",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Picalgoides capitontis"
"MITE","863",NA,NA,NA,NA,NA,NA,NA,"Picalgoides dolichocaulus (Gaud, 1988)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Picalgoides",NA,"dolichocaulus",NA,NA,NA,"(Gaud, 1988)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Picalgoides dolichocaulus"
"MITE","864",NA,NA,NA,NA,NA,NA,NA,"Picalgoides giganteus Mironov, Literak, Sychra & Capek, 2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Picalgoides",NA,"giganteus",NA,NA,NA,"Mironov, Literak, Sychra & Capek, 2011",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Picalgoides giganteus"
"MITE","865",NA,NA,NA,NA,NA,NA,NA,"Picalgoides glandarii (Buchholz, 1869)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Picalgoides",NA,"glandarii",NA,NA,NA,"(Buchholz, 1869)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Picalgoides glandarii"
"MITE","866",NA,NA,NA,NA,NA,NA,NA,"Picalgoides lobatus (Trouessart, 1885)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Picalgoides",NA,"lobatus",NA,NA,NA,"(Trouessart, 1885)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Picalgoides lobatus"
"MITE","867",NA,NA,NA,NA,NA,NA,NA,"Picalgoides megalixus (Trouessart, 1885)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Picalgoides",NA,"megalixus",NA,NA,NA,"(Trouessart, 1885)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Picalgoides megalixus"
"MITE","868",NA,NA,NA,NA,NA,NA,NA,"Picalgoides mesocaulus (Gaud, 1988)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Picalgoides",NA,"mesocaulus",NA,NA,NA,"(Gaud, 1988)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Picalgoides mesocaulus"
"MITE","869",NA,NA,NA,NA,NA,NA,NA,"Picalgoides microcaulus (Gaud, 1988)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Picalgoides",NA,"microcaulus",NA,NA,NA,"(Gaud, 1988)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Picalgoides microcaulus"
"MITE","870",NA,NA,NA,NA,NA,NA,NA,"Picalgoides picimajoris (Buchholz, 1869)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Picalgoides",NA,"picimajoris",NA,NA,NA,"(Buchholz, 1869)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Picalgoides picimajoris"
"MITE","871",NA,NA,NA,NA,NA,NA,NA,"Picalgoides pteroglossorum (Stoll, 1893)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Picalgoides",NA,"pteroglossorum",NA,NA,NA,"(Stoll, 1893)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Picalgoides pteroglossorum"
"MITE","873",NA,NA,NA,NA,NA,NA,NA,"Temnalges atelodiscus Hernandes & Mironov, 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Temnalges",NA,"atelodiscus",NA,NA,NA,"Hernandes & Mironov, 2015",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Temnalges atelodiscus"
"MITE","874",NA,NA,NA,NA,NA,NA,NA,"Temnalges hoatzin Hernandes & Mironov, 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Temnalges",NA,"hoatzin",NA,NA,NA,"Hernandes & Mironov, 2015",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Temnalges hoatzin"
"MITE","875",NA,NA,NA,NA,NA,NA,NA,"Temnalges megalonyx Gaud, 1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Temnalges",NA,"megalonyx",NA,NA,NA,"Gaud, 1968",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Temnalges megalonyx"
"MITE","876",NA,NA,NA,NA,NA,NA,NA,"Temnalges mesalgoides Gaud & Atyeo, 1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Temnalges",NA,"mesalgoides",NA,NA,NA,"Gaud & Atyeo, 1967",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Pandalurinae",NA,NA,"Temnalges mesalgoides"
"MITE","879",NA,NA,NA,NA,NA,NA,NA,"Anomothrix machadoi Gaud, 1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Anomothrix",NA,"machadoi",NA,NA,NA,"Gaud, 1973",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Anomothrix machadoi"
"MITE","881",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges allourus Gaud, 1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"allourus",NA,NA,NA,"Gaud, 1980",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges allourus"
"MITE","882",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges ceratopus (Bonnet, 1924)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"ceratopus",NA,NA,NA,"(Bonnet, 1924)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges ceratopus"
"MITE","883",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges cryptonychus (Gaud & Mouchet, 1959)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"cryptonychus",NA,NA,NA,"(Gaud & Mouchet, 1959)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges cryptonychus"
"MITE","884",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges haplonychus (Gaud & Mouchet, 1959)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"haplonychus",NA,NA,NA,"(Gaud & Mouchet, 1959)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges haplonychus"
"MITE","885",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges lyrurus (Trouessart & Neumann, 1888)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"lyrurus",NA,NA,NA,"(Trouessart & Neumann, 1888)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges lyrurus"
"MITE","886",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges macronychus (Gaud, 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"macronychus",NA,NA,NA,"(Gaud, 1980)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges macronychus"
"MITE","887",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges mimeticus (Gaud, 1952)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"mimeticus",NA,NA,NA,"(Gaud, 1952)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges mimeticus"
"MITE","888",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges palawanus Eduardo, 2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"palawanus",NA,NA,NA,"Eduardo, 2016",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges palawanus"
"MITE","889",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges trichosus (Gaud, 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"trichosus",NA,NA,NA,"(Gaud, 1980)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges trichosus"
"MITE","890",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges tritus Gaud, 1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"tritus",NA,NA,NA,"Gaud, 1980",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges tritus"
"MITE","891",NA,NA,NA,NA,NA,NA,NA,"Hyomesalges uroplax (Gaud & Mouchet, 1959)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Hyomesalges",NA,"uroplax",NA,NA,NA,"(Gaud & Mouchet, 1959)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Hyomesalges uroplax"
"MITE","893",NA,NA,NA,NA,NA,NA,NA,"Mesalges abbreviatus (Buchholz, 1869)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Sarcoptiformes","Psoroptoididae","Mesalges",NA,"abbreviatus",NA,NA,NA,"(Buchholz, 1869)",NA,NA,NA,NA,NA,"Acari","Acariformes","Oribatida","Desmonomata","Astigmata","Analgoidea","Psoroptoidinae",NA,NA,"Mesalges abbreviatus"
